customer_id,loan_amount,loan_term,credit_score,income,employment_status,debt_to_income,default_probability,default_status
4425,36491.144711959074,60,679.1770392930013,62546.744815238184,Part-time,0.07794179385002165,0.1740706266060194,0
4426,33008.225730983824,60,681.4136761333709,75516.03897554116,Unemployed,0.30698672366172575,0.28081393106251384,0
4427,55255.553245795076,48,690.3291796895409,32128.790250755945,Part-time,0.10347210285274089,0.2203092743944912,0
4428,37335.13944225393,60,717.2672994596436,57127.75548857809,Full-time,0.3316081728797351,0.288740801884505,0
4429,51537.269632373114,48,666.5950711696407,64308.087808217904,Self-employed,0.5604403195928571,0.44998740045403274,0
4430,42757.58613789622,24,674.6195586263085,71496.06021237352,Full-time,0.5524514090846082,0.42551558277216617,0
4431,23282.6237830155,36,800.1232764149446,27977.62344082485,Part-time,0.09145687232135213,0.21043067412127267,0
4432,16542.979713133114,24,715.5301028738719,39015.74429523066,Part-time,0.07184897528796463,0.11790859147974968,0
4433,53400.263727418955,12,641.8833626116904,56770.74611679637,Part-time,0.0443917885899483,0.20467519898192466,0
4434,41576.63380504062,24,742.8459005246484,58839.829232828415,Self-employed,0.8796900925798337,0.5619634409819441,0
4435,41703.65274628802,24,685.8671539646141,105740.93859652849,Part-time,0.7624171059307115,0.5243005297435267,0
4436,60437.95758640678,60,669.8254905177038,75984.95097545908,Part-time,0.8236636229566336,0.5982257300992381,0
4437,67601.63414948666,48,822.079126368136,51405.551612570154,Full-time,0.0187432204654866,0.15472792348875808,0
4438,45911.829179572866,12,703.7292363552252,52717.197318950595,Unemployed,0.7180476857133055,0.5040368698138984,0
4439,44891.01939635208,60,659.8692490166368,53849.9555385174,Part-time,0.6334732956759677,0.4756571415337292,0
4440,57502.14549670825,12,670.9445352629768,34886.149756349245,Self-employed,0.0970778454359098,0.22865429179756167,0
4441,29645.96645450637,36,707.4272916998382,53858.996142174336,Full-time,0.5821124102222397,0.40219275922019143,0
4442,53347.295821215455,48,707.0880094957239,99725.5529260455,Unemployed,0.06389848479635829,0.19061183058761957,0
4443,58278.28957733231,60,723.3456728621924,8286.684264977528,Unemployed,0.4533185687169424,0.4892719824723386,0
4444,60203.45312626444,24,614.5429140271473,60339.87556625058,Part-time,0.6836402120311198,0.5478477708036716,0
4445,20948.709462463026,36,644.2089716389593,100974.32414121661,Unemployed,0.061393190332734826,0.1474271153134901,0
4446,38579.67095286589,24,690.6233630361879,94572.20938309684,Self-employed,0.5111511155868907,0.3906900404132907,0
4447,36826.051207648,12,673.377363401149,77713.45681927996,Full-time,0.690218445745603,0.48298773859677063,0
4448,51498.304316138194,36,646.1421533992917,60963.17150884052,Unemployed,0.050570842225007406,0.20241215578140132,0
4449,57211.16869651976,60,718.4830078157622,77926.0213374282,Part-time,0.8702363852669975,0.5973648908208066,0
4450,72450.65611168972,24,722.8248488386317,66501.64262851678,Part-time,0.35445489809730346,0.368374270785256,0
4451,42575.5177944789,24,786.0124863170464,93765.99167834739,Full-time,0.31441104741906534,0.2656247460922918,0
4452,42536.41252536179,12,735.2322497815568,74382.89529534684,Self-employed,0.12147396781355457,0.18754353630966203,0
4453,67245.0802831812,12,724.0373222514851,45070.532611302806,Full-time,0.9853385632801995,0.6729640522968312,1
4454,54448.654077954576,48,691.319640040041,99191.14175756497,Full-time,0.5781949414682679,0.4556967279663918,0
4455,69014.7726678196,48,835.7301609924815,55402.43719301529,Self-employed,0.5832609224429064,0.43484903892346277,0
4456,54330.92004514755,12,683.2620188760394,38645.69062382143,Self-employed,0.6099043974283587,0.4742460319404601,0
4457,32643.250719300937,48,682.8441244923937,67164.36030393445,Part-time,0.41735088081688787,0.3347458965770845,0
4458,30003.0746783329,24,748.4313889922307,77098.92525441185,Full-time,0.38278821512663985,0.28833429728644727,0
4459,26727.316264116063,12,619.9255435980966,58336.2491960918,Part-time,0.548831447005383,0.4115337947225248,0
4460,59930.777521377095,36,696.0249802372302,63334.801870344054,Self-employed,0.16500144966223462,0.2583531961512423,0
4461,67828.95234630513,12,705.0992746890842,93564.12165465318,Full-time,0.5888630804209147,0.48278061774340064,0
4462,77740.43212079571,60,679.804818084172,56108.36806395088,Full-time,0.4978146257867423,0.46627733419526374,0
4463,62646.579984848606,60,752.4569769338317,75540.66628822341,Full-time,0.1480961455343529,0.23481142294275306,0
4464,67442.57866302479,12,724.6561367526818,83771.02105011969,Self-employed,0.7794767140237112,0.5702031009732936,0
4465,41299.75501019473,36,714.7882742038336,44924.73797409265,Self-employed,0.07547947133396171,0.16950714597688538,0
4466,32653.76274884215,12,703.3581059582457,59335.2137929444,Unemployed,0.24020723070107408,0.23873546595431383,0
4467,62751.1899862633,36,682.086564602459,89589.5145147975,Full-time,0.1689523102857896,0.27103796616907266,0
4468,56265.21128359101,24,596.1509327237485,82410.05054657918,Unemployed,0.4577758559437026,0.4337271022758521,0
4469,51611.66561511339,24,727.1178320714829,49095.065194359784,Full-time,0.7081720012549726,0.501993756558992,0
4470,55810.57220949485,36,747.953348386454,54696.15506562622,Self-employed,0.24220866282472642,0.26983334914536966,0
4471,54847.782236873085,48,699.6516917412026,5000.0,Self-employed,0.15133279752524242,0.3400340753304755,0
4472,69257.25289780342,24,625.245213193959,81897.64049023259,Unemployed,0.5656058194724739,0.5030464289158587,0
4473,69424.78377225433,60,675.2705646281419,70932.01546972075,Unemployed,0.6656211922607455,0.5351981401737389,0
4474,58163.305285105205,12,676.1986498859843,24879.73714922955,Unemployed,0.9509737222821133,0.7550139626618182,1
4475,62687.04308844393,48,677.0502984475904,74299.74016794785,Self-employed,0.6079748894444066,0.4922523314636037,0
4476,57710.93828637164,60,725.0296198537729,63673.458387692604,Full-time,0.5679446820980716,0.4448379922204071,0
4477,43082.45401948072,12,634.542138257337,73092.31027889371,Part-time,0.4725791461974256,0.4008027944986426,0
4478,61348.4701236971,60,690.3198466529086,71597.25686409163,Unemployed,0.27952374827282456,0.3205243246918397,0
4479,29082.573967111075,48,692.0307638801324,56438.00629907043,Unemployed,0.9510733441157712,0.5911451785811505,0
4480,65808.37328443825,36,775.5978760884522,33244.081937044015,Part-time,0.7108017772356799,0.5140729529727339,0
4481,32082.155903509472,12,719.8127859557053,48485.508988623915,Full-time,0.4736821867731873,0.34834621030062884,0
4482,54287.049301921,60,677.9885815119304,49246.046512718385,Part-time,0.5321673130588309,0.43720736185619186,0
4483,37322.69062360762,60,769.4627334285227,23765.369124824545,Full-time,0.9580710816263291,0.6829672008136443,1
4484,58300.8347461164,48,639.680246852187,60897.34195298155,Unemployed,0.4854517220491229,0.43580744075236266,0
4485,49491.12161108137,48,666.4133195156551,73986.98707976103,Part-time,0.9933851051289782,0.66243358869005,1
4486,26078.660627550013,48,609.077508121225,42308.81151613141,Unemployed,0.5712741516542025,0.42540257594721037,0
4487,56310.49446527718,36,779.0982731768165,66045.64272941681,Full-time,0.9170523382344046,0.596929604165278,0
4488,41331.18834750934,24,710.7083442282783,71770.75246177304,Self-employed,0.7238478056742677,0.4952377907218695,0
4489,63217.200812200535,60,689.4662225073664,72334.17711852734,Unemployed,0.10880227137376186,0.2392114563995124,0
4490,50019.88533101611,36,761.9616483054318,43956.25617970081,Part-time,0.6153309380096583,0.4397191857376135,0
4491,55931.31478082057,60,671.0067405820357,105381.28670279782,Part-time,0.9529615544113259,0.653431864737473,1
4492,35636.465674771825,36,677.6526008653078,60662.57638466162,Unemployed,0.3336089328433296,0.3007491792747329,0
4493,41160.01652858957,12,754.666815966791,35437.1575905457,Self-employed,0.357153649057535,0.29556346996165905,0
4494,43120.420458483735,24,671.1521431307372,51489.284698309464,Unemployed,0.11569116098210841,0.20912200572411727,0
4495,62850.537203638334,60,675.6968917051288,29625.6339295881,Part-time,0.5114824314341966,0.5448252385952372,0
4496,75160.65631708234,48,703.3493875322666,51362.98670644085,Full-time,0.2986139267696869,0.3529557714618202,0
4497,37922.42372385686,24,717.0336010687209,84867.06565961994,Full-time,0.7715185860634263,0.5099555582726193,0
4498,66152.7221698652,60,736.8226644479867,70447.03130131372,Self-employed,0.20599733663784614,0.27645950740484015,0
4499,17454.83873411447,12,689.3529879595152,91872.35575519298,Part-time,0.7379199727594672,0.46228675913541156,0
4500,32087.15898361566,60,616.2408153923643,63516.11266766639,Full-time,0.4095249929338799,0.35394015429149334,0
4501,35618.32315719838,60,717.6889331153143,84767.95836863654,Self-employed,0.9387664118706763,0.5887329674805297,0
4502,29712.369658389165,60,710.1795888121604,33875.73544798464,Unemployed,0.5735560820311035,0.39704656621881723,0
4503,26246.1741531863,24,708.816495482604,37193.02471646195,Part-time,0.8863420653736386,0.5470028371813359,0
4504,56194.983682066966,60,662.2111563395865,68102.73820036034,Full-time,0.2572042474281986,0.30927894331838357,0
4505,46788.984534082076,48,606.1282860786177,77406.40411975162,Unemployed,0.9469496664096934,0.6557334255171499,1
4506,55691.080964076646,36,698.4114972826973,75947.95204143913,Part-time,0.2168506488814056,0.2749305782660571,0
4507,60357.09029182269,48,652.6192360457039,36511.25061994922,Part-time,0.9456840908158523,0.6653310492476792,1
4508,53984.254897588005,12,727.8508653158706,90548.98442189633,Unemployed,0.8756675607298057,0.5902201573179441,0
4509,59866.4476422556,24,737.425468494148,16203.82667673067,Full-time,0.20210692892017545,0.3617225530194542,0
4510,48957.01570636596,36,622.9995326590886,92749.68378318466,Unemployed,0.656743622436888,0.5088314671187801,0
4511,32195.09917541383,24,664.9266699508507,33415.601072435034,Part-time,0.3691917035744826,0.31628544288321414,0
4512,65867.21271231194,24,785.2346231751583,91714.71209223359,Unemployed,0.4015555060250766,0.35606322455528644,0
4513,41163.318008283095,60,677.7733615265754,47266.976921665744,Full-time,0.03950645047266199,0.16470772978868797,0
4514,35966.05551856361,48,709.8578822246089,63126.922902167076,Full-time,0.8284060076857521,0.5370958849801455,0
4515,47331.23186293403,36,743.9414184769172,58078.015202265175,Full-time,0.2595687415228549,0.2630135914047802,0
4516,36307.836210552305,60,711.1442050386772,29317.90449711571,Unemployed,0.7687728295512776,0.6074951035463153,0
4517,43738.54427015852,36,754.4771069009806,61758.60336300129,Self-employed,0.589171436331943,0.41679840419684105,0
4518,55160.808823452,48,746.7967047935167,35703.3962682468,Unemployed,0.970776161628869,0.6332381694455143,0
4519,55225.126088691904,60,766.5297710280652,47601.224786913226,Self-employed,0.200790074985304,0.24119810020528482,0
4520,36532.54900361556,36,708.677849578997,112033.9573313864,Part-time,0.32050086125655886,0.2847054015158753,0
4521,42684.41940576883,60,679.8744003235913,63413.22442051847,Full-time,0.1664657143802768,0.23046555042946104,0
4522,66114.99507155365,24,634.1738966792708,51917.668215970385,Full-time,0.8322834614050504,0.6268539402349885,0
4523,57446.00176600912,12,720.996956335697,75929.17388687655,Full-time,0.33033385381049774,0.3269691281333773,0
4524,81125.97559022813,36,762.2854900446187,71312.12072406009,Self-employed,0.19513039788309505,0.2917133355603243,0
4525,67701.92260612291,48,662.9727436004497,38951.49831917077,Unemployed,0.5919990482332883,0.4994132807469083,0
4526,67164.39602839909,36,668.5335488617318,37650.68118883998,Full-time,0.3775806306340216,0.3891069077877247,0
4527,29181.971743162972,12,682.0207800635185,85588.13901208178,Part-time,0.8122250489244709,0.5255598206527364,0
4528,61457.90527450134,36,654.8814724833666,65401.78790732,Unemployed,0.7637322197711496,0.5757341122588078,0
4529,49203.397974546344,36,707.4664600590008,102970.74531434473,Part-time,0.11991742295941343,0.21019588558916275,0
4530,41735.272946926256,36,674.8013678243468,21263.645204118722,Full-time,0.8558804360031387,0.6751193574138412,1
4531,52520.230107987925,48,640.4681696399907,85238.06713310358,Part-time,0.982568910495374,0.6725183083218481,1
4532,64178.17301917225,12,658.5486526379001,70090.38993818917,Part-time,0.7509281988654414,0.5734391172391016,0
4533,57512.47386506318,12,772.078888780338,39216.21907546838,Part-time,0.8239548029086726,0.5553372987188852,0
4534,36822.8929798691,48,705.6378043772867,69218.96994723458,Full-time,0.9174413440022667,0.5848618018236765,0
4535,61136.8837038893,36,772.4848280765998,33367.38332652469,Full-time,0.7858514800617572,0.54338684268353,0
4536,40436.18686886054,36,672.9479681498358,69288.52800191937,Unemployed,0.5847356448617314,0.43762275320501015,0
4537,53250.246784464296,12,627.592598560948,81491.41399222004,Unemployed,0.06816101111418604,0.22145641783113146,0
4538,45449.748987842984,36,686.3372174456089,56237.23916664922,Full-time,0.4844417552653928,0.39263411471907006,0
4539,46717.00622396561,24,782.2136037638277,53517.169046092386,Full-time,0.7829390469991172,0.5095531345788252,0
4540,61493.644625607645,36,583.7821140728646,42338.20461533258,Part-time,0.2562190351745529,0.34790331081199555,0
4541,34397.09420276153,36,612.8668932521548,81085.59458198887,Full-time,0.6535244277487012,0.4817866229154538,0
4542,79177.92611415399,60,685.1658450153415,63501.72866089958,Self-employed,0.31516332796991364,0.3758772089349588,0
4543,22683.708960582553,12,752.8147632237062,52215.849796168804,Self-employed,0.8621696706752907,0.5117923393592809,0
4544,41034.984751177144,12,647.9196772083619,88563.72641218832,Self-employed,0.363255053573344,0.3371812500314401,0
4545,55553.178349126116,24,708.5654549540416,84253.56335174563,Unemployed,0.04546842365274373,0.1852713121776999,0
4546,58764.712496529646,24,697.0945485259772,59951.4516353316,Full-time,0.5823394013884463,0.46430110804147257,0
4547,48492.86419142442,24,759.7506600930732,61597.4893006133,Self-employed,0.04575616555149653,0.15268175294293415,0
4548,49139.13945497687,12,815.7215851892524,81086.21713805744,Full-time,0.21567942429284137,0.21858286916937353,0
4549,56158.25127991425,60,660.6400065298587,59823.85062951275,Unemployed,0.5014442218714,0.43189679293921623,0
4550,46533.9578381348,60,682.188923986165,31493.378183811394,Part-time,0.7932767433177067,0.5507284967946993,0
4551,70897.71886902359,48,696.639215889867,63558.691175941225,Full-time,0.3200611335743865,0.3575935623834706,0
4552,62590.236713474034,12,659.0569441108923,73733.20728656878,Full-time,0.28934175691227204,0.33928519038821414,0
4553,63092.36526508452,48,788.5864293143859,84790.47750682471,Part-time,0.11299840276283091,0.205016139433626,0
4554,35507.64914944374,36,644.2198068125945,93822.44789441262,Part-time,0.5856636494749157,0.4386762841954019,0
4555,48809.173633914455,24,762.8296826544787,99812.24105821303,Full-time,0.5325419604785584,0.3955876247236613,0
4556,45493.010769189445,48,678.5956744929571,53783.630449493554,Full-time,0.008871453284328923,0.15775059381946804,0
4557,34915.979364658015,48,696.917554431742,60673.085071421774,Self-employed,0.7029162198014791,0.4769564124730585,0
4558,55402.46275918651,12,706.0845994419815,26053.384597196142,Self-employed,0.46038249683527066,0.49332904686619694,0
4559,41935.31363330275,24,675.9263254243327,46046.68975970652,Part-time,0.289147194503546,0.29174374254589386,0
4560,59831.057447753556,24,738.9369666596264,25957.552796336924,Full-time,0.7107912460517709,0.6154442954997102,0
4561,33947.126556585026,60,721.4026321303025,89962.28492701336,Self-employed,0.8117961321441487,0.5205549984105889,0
4562,75785.60919262731,48,776.5808637084413,59876.37932000291,Part-time,0.597142000791921,0.4768400865236002,0
4563,36555.01012111907,60,731.9111481481649,63312.702933363216,Full-time,0.09443784444605441,0.16327034313865993,0
4564,53289.53505800654,48,640.0721722814212,75773.81179175296,Self-employed,0.90579998114693,0.6358164525871431,0
4565,61877.88965582101,12,692.3715018644237,60428.820321493346,Full-time,0.017829154045123197,0.18998981020168587,0
4566,41440.39354699831,12,779.0587238474845,63155.10879830795,Part-time,0.20933666503210135,0.21334594730187112,0
4567,62787.02965149426,36,671.5233097296906,52890.52754571558,Part-time,0.2643982913403905,0.32267381961693264,0
4568,31562.246032993757,48,774.2902318424406,66030.25182769926,Part-time,0.3699870432829804,0.2756488384920448,0
4569,71781.7654877384,48,736.0918540124455,85534.30626526217,Unemployed,0.3554870550375353,0.3627282024897188,0
4570,50212.238974486376,24,740.177119678074,97791.0524917685,Self-employed,0.8989526065539345,0.5898363740702768,0
4571,41053.828880466805,24,593.0884975978437,46093.096191510616,Self-employed,0.7961496989491768,0.573604871745397,0
4572,45512.27341358848,60,721.0326631976841,80924.72088926086,Unemployed,0.2014265692465913,0.23863504483313297,0
4573,62133.78904089079,36,803.9514241255332,33480.671895282474,Full-time,0.9541234266331853,0.6180742280799986,0
4574,41233.17062224343,12,656.4565239479198,33461.208537835904,Part-time,0.3622782999958607,0.3339849370795373,0
4575,38759.63465865834,48,779.5494213013333,50706.16986049213,Unemployed,0.21854856919234678,0.2124119461675507,0
4576,46676.951036243925,60,709.231070994534,49450.334906572905,Part-time,0.9457240367333908,0.6174046218957163,0
4577,32345.568308450478,36,659.775110203449,51900.178033041455,Part-time,0.5718779385409966,0.41980279308614504,0
4578,77308.15861912724,24,685.7314113143017,53084.64242581111,Full-time,0.5896934223942885,0.5091970606847436,0
4579,41504.08113177915,36,614.6069446076749,71008.58037045546,Self-employed,0.6559898766441713,0.4966005752737622,0
4580,62474.251792706054,60,701.9826513365113,87150.63639393655,Unemployed,0.6252282389928668,0.49138711350493236,0
4581,53142.051254716585,12,720.6024926410507,96659.74770341218,Full-time,0.6298866082096972,0.46828104565389966,0
4582,35231.989242770476,24,818.2426419754846,74383.146819118,Unemployed,0.001956602446169242,0.08299040989935845,0
4583,49910.67936180906,24,719.308149779537,85447.54981151654,Part-time,0.6856826842328596,0.4901870100111254,0
4584,61760.04168966122,12,771.5448331523897,42844.63084205157,Unemployed,0.742137749445091,0.5231181096828171,0
4585,47176.079973705404,24,650.053725947353,76222.32890317036,Unemployed,0.02693346534237695,0.18052662863774366,0
4586,67896.69418776542,60,690.9026502616226,48435.56957688725,Part-time,0.6244760715553082,0.5058850058762312,0
4587,65322.73089172796,24,715.9135227370979,83222.59134200921,Self-employed,0.2646504387522902,0.31172940016429274,0
4588,63783.722819874936,48,656.9302074450568,68338.46384501903,Self-employed,0.6282706096950232,0.5119099477799681,0
4589,43105.148415905045,36,689.1234774686428,65921.98454246893,Full-time,0.2649173665499017,0.2771695337545272,0
4590,33802.36328327769,60,748.59942964362,46000.81622676108,Full-time,0.09591575822854903,0.15243554035587714,0
4591,40796.185919558084,12,821.6119517983437,47916.93190911614,Self-employed,0.17825886614323883,0.18104473152951966,0
4592,52943.61411000081,60,741.0507104935905,29927.277438842833,Unemployed,0.9177749398184898,0.7043926215861227,1
4593,58186.80070298533,48,664.6188199211617,47950.35253354016,Part-time,0.43913135660926994,0.4033506179210923,0
4594,17426.428928593286,24,698.1762710729348,44912.3894738816,Part-time,0.9163302658010338,0.5482266194584545,0
4595,49878.30197582374,24,647.5952836136883,44192.70300070753,Self-employed,0.48397004289028545,0.4153433404463581,0
4596,52371.338379847766,60,712.8722846745995,52160.477022571606,Unemployed,0.8983527197696507,0.6037836603992119,0
4597,45836.83615526673,24,774.4049486944916,103284.42494965998,Self-employed,0.5675754966383827,0.40295053019536425,0
4598,69369.10758523818,24,715.0778393602016,91614.37498624276,Part-time,0.3510281381837179,0.36331488813135293,0
4599,56326.70111376306,48,699.5236285214512,89127.17884495984,Unemployed,0.22213305387683013,0.2784386097035953,0
4600,69652.87862121346,12,696.6113640509824,49585.67502050053,Part-time,0.37121302300647874,0.3806899545453091,0
4601,46760.59219474652,36,709.6790853480244,60666.00767191923,Part-time,0.17692485448240114,0.23300939877686655,0
4602,64062.16238760387,60,783.3347393362387,51827.86175322113,Self-employed,0.9814476501574148,0.6430900628225555,0
4603,74525.99591791279,12,738.5156192186224,36042.776136678585,Full-time,0.34864120181511904,0.36391236757297696,0
4604,69675.40173908992,36,648.398260356856,59980.638991122614,Part-time,0.5569336555211398,0.4911273547453476,0
4605,33617.876098569,12,670.3442219573632,65178.66203357253,Self-employed,0.9966978742341837,0.630914063147916,0
4606,46194.85883686429,60,761.1500851547479,82057.42069201835,Self-employed,0.5189141388838686,0.3841558470593909,0
4607,44822.529418253056,48,720.3900716079374,62375.48829786485,Part-time,0.31066623701229734,0.2921090603943139,0
4608,57338.818026144916,48,608.4806192022456,12080.739978526057,Self-employed,0.614014127327288,0.6095099290969355,0
4609,60295.303325217996,48,752.7790439447674,42974.30610756768,Unemployed,0.817167047916556,0.5645272055378895,0
4610,37416.60988961396,12,678.8566173965908,49040.7887442926,Self-employed,0.6164443425363736,0.44528934835774536,0
4611,51017.57770875406,60,664.8289416238649,26705.897054548914,Unemployed,0.2203562912494874,0.37954823136084637,0
4612,19701.090017657953,24,752.1736144001314,48734.53701336032,Unemployed,0.19246507705183835,0.17120794968846,0
4613,71629.17508702834,24,749.0687570270028,78266.55053180309,Full-time,0.7171804294655862,0.5385508350788488,0
4614,42314.3863898496,48,694.5800413599931,49170.91227487252,Unemployed,0.8488645380905079,0.5655773904213193,0
4615,50837.95909766745,12,721.8756687600084,74922.37201057123,Unemployed,0.699153616118166,0.4978433921598694,0
4616,45355.25429017908,24,669.6581496696886,61624.88482306861,Unemployed,0.09324847300257888,0.2029135997472154,0
4617,67190.41362520122,12,662.9778203768341,78113.10134257108,Full-time,0.32225081805215505,0.3635143015939949,0
4618,7437.403379039315,60,682.1763234866905,31216.29170300962,Full-time,0.6855088238706902,0.418656010152809,0
4619,49750.844865111365,48,682.5465644988877,69356.37393995866,Self-employed,0.7110482694791063,0.5159179828338167,0
4620,48412.71863753453,36,670.1177640086067,46030.32885271883,Unemployed,0.4641642628849645,0.3943192908962398,0
4621,43195.454186124756,48,744.0472231048923,85920.98180128944,Part-time,0.298069129026297,0.27395375539270994,0
4622,75893.39818453448,36,705.1920189601282,34380.463059863665,Part-time,0.09220828723540908,0.250548387637636,0
4623,36690.05811716343,24,651.9626168202233,81895.41533990398,Unemployed,0.052983682718296454,0.17188555147703027,0
4624,61576.942658534914,36,668.5356152313597,60074.09481670457,Unemployed,0.11414256443196602,0.24621221653983116,0
4625,55343.79183059125,12,638.9730782834288,66633.19848464565,Full-time,0.33739466495538484,0.3561219785812645,0
4626,68922.78878803275,36,696.206378142308,62569.04345423304,Part-time,0.6099822433730077,0.49876165266536643,0
4627,39992.163728337415,24,772.3590696178672,24611.648519555434,Self-employed,0.8481617206570778,0.6322982533787166,0
4628,39005.46651314362,24,714.7951430569888,72886.00783813464,Full-time,0.25076927388793924,0.2525609724949882,0
4629,66441.04861216099,48,705.145164393162,56202.67460025839,Full-time,0.07558298177932787,0.22334807378919974,0
4630,56379.819624951655,24,626.1134307443168,86587.64952403832,Self-employed,0.965860023718959,0.6771029490205402,1
4631,26825.93979984862,12,768.4374798169224,71525.35979611744,Self-employed,0.616851780312422,0.39173686800430013,0
4632,41910.42478305094,36,702.3046167926642,77985.48684736429,Unemployed,0.14214402047912156,0.2086002718810575,0
4633,55795.739807720915,60,705.1827004630164,56557.75324842989,Unemployed,0.25065770224846784,0.2895811669349425,0
4634,62566.46332319884,24,642.5822555726824,71169.62996021955,Full-time,0.4186906775064977,0.40990289973685295,0
4635,39811.54020210567,36,693.9682772772364,75067.08481069417,Unemployed,0.967375928425001,0.6200498528795348,0
4636,6286.160152745884,48,654.2430494184163,81065.40257446506,Full-time,0.11728557163212472,0.14239945178758456,0
4637,57848.3477860555,60,666.1192060472282,77370.65770423254,Part-time,0.42725740569423065,0.3961911416747797,0
4638,31695.189650840362,48,614.8913329408264,84172.419449989,Unemployed,0.4371977219391414,0.36748330102004184,0
4639,19739.91802816383,12,602.7814724363182,45028.267445335165,Full-time,0.9921709409962107,0.6254629529412264,0
4640,7515.1111252378905,48,807.9374495917436,58513.222112369076,Self-employed,0.19273796258254583,0.12669467641747828,0
4641,62209.712902966116,36,710.0033853831585,52369.983813262166,Full-time,0.46837735774979716,0.40951596454150047,0
4642,51929.2617560745,60,757.2604625189138,68020.48278372154,Full-time,0.9868585951225531,0.631011289248366,0
4643,46615.154289316226,48,685.6093758139116,55706.05082576795,Part-time,0.6569215451695206,0.48146948995833405,0
4644,70835.36544444143,48,691.137658627583,45636.487449143984,Part-time,0.1650676834220618,0.2819726967353381,0
4645,59559.87024534609,12,647.0880219710303,49581.10317673431,Unemployed,0.93604255795211,0.6609271932954635,1
4646,74244.50064082874,36,730.4603802388638,57577.03125711714,Part-time,0.5427808634576546,0.463348385650898,0
4647,29108.967917495054,48,737.3291178816181,54998.43378757405,Full-time,0.8140241162508252,0.5062012238216325,0
4648,49481.74064069055,36,726.1825284640579,41311.90664085609,Self-employed,0.8060134509214454,0.5469947418460828,0
4649,25749.299375779785,24,700.1286810992043,59706.805940514285,Self-employed,0.5525396163773421,0.38226706835870183,0
4650,46559.265022167994,12,714.9258528523504,62355.33140073256,Part-time,0.8161935630439417,0.5503331832563613,0
4651,46270.76219349984,12,678.3456015436092,46833.06791953662,Part-time,0.8848736673086057,0.597398139298172,0
4652,59399.20455894606,12,751.9353119286792,49533.2815519573,Self-employed,0.8126376479075519,0.5607771196430575,0
4653,50683.45821712847,36,631.8081980803692,87912.83901896149,Unemployed,0.6310783644495139,0.4962485720843342,0
4654,59351.107074198735,48,660.1530298268242,26742.528951785527,Part-time,0.5876119032223904,0.5815434276407475,0
4655,60551.60199708342,48,688.8374595969657,62269.909097876,Full-time,0.4634291895808156,0.41142235893113255,0
4656,82323.93016074713,36,636.9102536370549,93791.27306592595,Part-time,0.08109359268302374,0.28268183715862255,0
4657,45270.550170708135,36,623.2926915032876,54180.4779119975,Self-employed,0.4775067353399598,0.41173348928292797,0
4658,35884.65949000431,24,689.0041962734495,77159.71743595753,Part-time,0.6294307898417721,0.4450286425287313,0
4659,53691.25422974613,60,678.1888059125569,28059.351553622408,Unemployed,0.4524734669005275,0.4960960397597354,0
4660,37965.79959290685,60,692.014087576632,24140.725653626185,Part-time,0.41855456830575355,0.44265830603809697,0
4661,72229.41152654804,12,700.6511294726063,59620.42457425859,Part-time,0.23615916893290434,0.31684708771132775,0
4662,45751.72941582151,48,730.2929278053243,42364.572785399505,Full-time,0.36602906993049444,0.31804783823131777,0
4663,41516.35448189014,12,704.9723378515858,72407.84283230967,Unemployed,0.20402444126617247,0.23778226128719893,0
4664,42930.26418273323,48,787.1597538633887,67236.06783777162,Self-employed,0.0779093268889911,0.1476661904050934,0
4665,60776.261352074616,48,709.7570218629996,96087.2553054875,Unemployed,0.724230586424026,0.5346652625114352,0
4666,47633.79525152772,24,777.3330907199609,74033.38434724402,Part-time,0.69973861609576,0.4715612291982224,0
4667,40374.997698044266,36,752.5023032317833,56706.087539965905,Unemployed,0.517373051928268,0.3748902292759376,0
4668,74980.27876435296,36,757.2592138960642,70404.95958304762,Unemployed,0.07909710323491137,0.22323303136577463,0
4669,37157.45239007375,36,622.454515691702,57825.70059547246,Full-time,0.6164790379576846,0.46529823623473454,0
4670,50533.491110494906,60,709.6604747528215,33702.87627706578,Self-employed,0.27905869798171323,0.29162888584718405,0
4671,59784.59227415346,36,718.89151287152,75203.3648406193,Self-employed,0.949215706720152,0.6418528514096483,0
4672,25529.973343743903,60,685.4567003983138,70844.29160987766,Full-time,0.048313718893286506,0.13505073326201694,0
4673,57203.90752108888,12,707.9315632065153,45865.02239249199,Full-time,0.0029029054295354184,0.16752051750003083,0
4674,34173.38486779326,60,649.2157151288447,91084.34910169875,Self-employed,0.832520380869041,0.5576194273959817,0
4675,62341.74171251003,48,771.8400719233147,46322.80038952816,Part-time,0.23201037567283966,0.2691104632893255,0
4676,35560.23482121536,24,700.6103091107723,96448.14400455961,Full-time,0.6700179464613472,0.4604529668328235,0
4677,60391.535477732905,24,720.3677904492866,57790.70943182266,Full-time,0.3489892709318535,0.34241669171256106,0
4678,66587.4959944207,48,660.3506819257238,26844.378411474732,Full-time,0.8234848341813947,0.7138807974701846,1
4679,62921.54788449207,12,778.5678987783865,97612.8614572478,Full-time,0.8536026143367839,0.5786197124725082,0
4680,53769.749723571535,24,741.3352158613274,81124.64984460405,Full-time,0.9418662572984647,0.6179870950558928,0
4681,46530.48585605451,48,752.2583288896413,79326.10996195392,Full-time,0.385261208891841,0.3212340020163418,0
