tenure,MonthlyCharges,Contract,Churn,latitude,longitude
10,28.162998203058958,Month-to-month,0,48.16639965884755,16.292823838461132
24,26.03520839905638,Two year,1,48.232559254841945,16.481017366756046
64,44.71032340101465,Month-to-month,0,48.2741267762967,16.35470296532312
49,35.95446801131884,Two year,1,48.25181738651113,16.349176165977262
36,107.17835665922017,Month-to-month,1,48.24550584604502,16.25352482896905
24,41.92139873580443,Two year,0,48.19687823712017,16.232446504372007
23,117.58652558191314,One year,0,48.23876111139348,16.452632058745053
62,53.68957917711069,Two year,0,48.21055247360672,16.384239952856255
37,38.21179156886993,Month-to-month,1,48.14325010563731,16.297747375205834
12,98.96985071424791,One year,0,48.14171767354821,16.257520865217078
55,85.87077755008761,Two year,0,48.159278401375055,16.36664918405089
13,69.8195716453139,Two year,0,48.28216053419396,16.37517578677834
23,75.53635509376312,Two year,1,48.209482968075946,16.262098080373516
30,91.92017782722638,Two year,1,48.24678107540037,16.455421724367444
17,42.84547413312987,Two year,1,48.169311751963306,16.225279309846755
62,119.63339160567419,One year,0,48.181543154133045,16.306827925549925
13,117.4793162146783,One year,0,48.12511311572745,16.404115324128757
59,85.03256863469369,One year,0,48.13425899156434,16.28223610914576
19,39.95424509291451,One year,0,48.265471310965225,16.44830255843438
49,88.02282424312914,Month-to-month,0,48.21696772633778,16.42196034798012
12,27.219840897917585,One year,0,48.16750649317677,16.43670685336444
61,23.065250220580605,Two year,0,48.26057024179911,16.235731960763015
19,45.76828885112137,Two year,0,48.149303981127595,16.242164138398664
9,66.26229567393163,One year,1,48.29520653972004,16.285942121323373
71,106.82725054083805,Two year,0,48.16896352154924,16.355423149559268
28,92.7169069766308,One year,1,48.16746219083024,16.42440482300982
52,94.2706521199981,Two year,0,48.16238238110734,16.45095926722827
16,62.54933344480754,Month-to-month,0,48.12442230318486,16.411300594787154
69,54.59349925469629,Month-to-month,0,48.122227429466406,16.47857906445919
12,57.10387629846027,One year,0,48.229621006906825,16.42162305288478
25,118.76495637360578,One year,0,48.27502360891161,16.291880366101385
52,24.010919141248248,One year,0,48.25810410205433,16.27952438530157
53,106.70314961224486,Two year,0,48.128221518804274,16.408857735090326
23,77.86754085723933,One year,0,48.20911642435841,16.257861170606883
16,63.86154191895905,Month-to-month,0,48.12111830919533,16.22781444324308
57,92.52576604151365,Two year,1,48.10905892872262,16.35966686245686
39,68.66689414247028,One year,0,48.231277171876954,16.446492470933688
53,107.34232380816606,Two year,0,48.20703046673607,16.230413952740957
42,110.07018640112585,Two year,0,48.116404737042295,16.437567397138718
58,62.17209268734554,One year,0,48.1069878492812,16.443471601305465
39,47.682779723505156,Two year,0,48.297951282681865,16.34468220002446
14,79.23503285933623,Month-to-month,0,48.106004266429814,16.217193093003146
5,111.2363345616691,Month-to-month,1,48.18890565061003,16.252376955374157
35,41.06621890056665,Two year,0,48.20092380492154,16.412227882548578
18,82.29665835634827,One year,1,48.12345602956009,16.413533383497285
9,83.15602200925206,Two year,1,48.133812355687944,16.4695065825503
58,93.3113022415281,Month-to-month,0,48.17036100128207,16.374805843966374
17,33.15676851272598,Two year,0,48.25233517524273,16.237232210314133
7,91.58249646820886,Two year,1,48.20141648481205,16.236424471651492
46,110.9032520665641,Month-to-month,0,48.22758037491059,16.416339707207047
13,37.968310887024195,Two year,0,48.29703491101813,16.25513539953237
40,43.75433249238776,Two year,1,48.25360108706264,16.29851564988498
42,117.13950940416396,One year,0,48.18687229962824,16.346163602076572
9,38.097695270948975,One year,0,48.18928838435931,16.207429463272845
50,105.4385093369579,Month-to-month,0,48.2237544154082,16.27464570810598
27,69.22778564480348,Month-to-month,0,48.23307304168378,16.322366882552185
66,44.723107440317705,Month-to-month,0,48.20014218516734,16.283890895547962
5,107.07499012725114,One year,0,48.228972244562996,16.240911098240268
29,64.53052550026655,Month-to-month,0,48.10470649888282,16.41840367733886
37,71.48173539296903,Month-to-month,0,48.18592457277937,16.443944296550395
38,55.92333693997657,Month-to-month,0,48.1557876152147,16.27724369284312
8,79.29508514349274,One year,0,48.125834889048626,16.43232584838189
65,36.352387258502276,Two year,0,48.11990930256176,16.315666069320393
17,59.10815366517607,Month-to-month,0,48.220638433122936,16.3520057372562
71,116.94123223352875,Two year,0,48.20472010943052,16.456800322467945
45,45.81334327011275,Month-to-month,0,48.15071682339927,16.42498610454072
4,85.67366645412922,Two year,0,48.1941900117545,16.441535055394855
36,52.51900642246949,One year,1,48.19844646303648,16.241053549975906
70,97.34731256866006,One year,0,48.139001796087726,16.22091582775012
31,33.08736607183498,Month-to-month,0,48.230418612376326,16.468021418726394
19,116.98210450785447,Two year,0,48.256183871277216,16.316350280871326
61,65.37895413836392,One year,0,48.258292708177905,16.286363903420902
54,43.605046334646396,Month-to-month,0,48.22049396614069,16.417408876278547
39,27.349674733001265,Month-to-month,0,48.2023277165038,16.45092467897396
19,36.97579050875407,One year,0,48.11220142860108,16.45874688656949
39,71.97739485560177,One year,0,48.15756625977032,16.294799142337567
67,53.70031764312863,Month-to-month,0,48.11865428935563,16.4556637173605
45,102.88833658826094,Two year,0,48.29276463217569,16.212280183312302
13,63.08875236618059,Two year,0,48.127016029245155,16.214898447437914
58,44.87142725876299,Two year,0,48.13035508197022,16.387055758552247
20,81.714498660403,Month-to-month,0,48.27791532366609,16.218931910734664
61,90.67772168854458,One year,0,48.28878565669529,16.297382750553048
39,36.704190790094984,Month-to-month,0,48.25316580784698,16.401826795874076
1,36.761921628831765,One year,0,48.10108098473454,16.30118006881627
3,23.667142693354297,Two year,0,48.10026925419131,16.253879934432028
62,93.64020150656405,Two year,0,48.17562015395749,16.284405186556153
63,86.38045276218051,One year,0,48.12867907400218,16.337272599675128
25,67.46308757498139,One year,0,48.10367722843032,16.342615756606644
56,104.41704489691972,Month-to-month,0,48.1928133378809,16.43490006940416
33,100.56701529500532,Two year,1,48.28861237948139,16.425045968829455
38,78.53543643967521,Month-to-month,0,48.16476391498048,16.33704534136684
6,106.82712805132586,Month-to-month,0,48.23222813568574,16.453700204729632
58,40.58412100367683,Month-to-month,0,48.23044707062649,16.23427114157742
44,31.19196193977279,Two year,0,48.15021602073303,16.27660600506867
45,46.97496115169896,Month-to-month,0,48.230085049764774,16.448392939050674
32,25.708685608931486,Month-to-month,0,48.14246679485738,16.313398211587845
45,73.1169528001032,Month-to-month,0,48.12440148271538,16.494354467638153
61,113.66056922949615,Month-to-month,1,48.240276657111934,16.33987598445835
47,23.934354066850965,Month-to-month,0,48.12268816342078,16.437580686889127
21,32.21099140100268,Month-to-month,1,48.29938184371787,16.32069211241471
36,65.21990282834352,Two year,0,48.136690480230044,16.32748605571873
19,113.38750175279048,Month-to-month,0,48.21882837255129,16.314864944185256
20,51.61561049767505,One year,0,48.182274914282516,16.415722686153245
57,70.72348086883925,Month-to-month,0,48.125277284481136,16.364255365217996
18,24.15728590503921,Month-to-month,0,48.10556878151549,16.48313343341051
47,34.834320096208884,Two year,0,48.22454645645857,16.27526709496023
49,118.66301229588468,Two year,0,48.26135151275783,16.23016881962503
14,116.51186964360456,One year,0,48.268403132301344,16.317978445529764
15,20.49399809344096,One year,0,48.19654269461539,16.385013812294034
31,115.18117854232389,Two year,1,48.255491093436476,16.458239681074648
1,83.91199378155004,Two year,0,48.23456942669771,16.303859066004097
54,106.79182945200222,Month-to-month,1,48.244850905499824,16.396136025337338
3,65.47398556338591,Two year,1,48.19851980104436,16.305059604306965
16,71.55960285792503,One year,1,48.22668234804843,16.385165874898338
57,68.88465802569202,Month-to-month,0,48.26110518271521,16.465442384109195
12,86.68642575461044,One year,0,48.179576835111405,16.269407292677823
16,33.96512547563129,Month-to-month,1,48.261195780173516,16.32127249263211
24,22.997358987267795,Two year,0,48.21840336855781,16.497979558928925
28,50.79299415911909,One year,0,48.13318020487416,16.460567108474837
8,90.46807627366466,Month-to-month,0,48.10493683144492,16.36939195736886
36,40.185345212294834,Month-to-month,0,48.17255072007983,16.35498827755628
8,87.34324333249174,Two year,0,48.20933926565927,16.285380114691403
58,116.99120461072704,Two year,0,48.2679640704407,16.355162828308057
60,29.39007157894184,Two year,1,48.12549713602805,16.454454449483983
50,87.26021182251263,One year,0,48.260041269536714,16.405552353983335
28,64.37502193045711,Month-to-month,1,48.27260180921344,16.287013208453395
41,106.81422543775054,Two year,0,48.13013749740017,16.26043917631606
64,37.71497894473859,One year,0,48.270318863860844,16.27956256109905
27,89.26259522261645,One year,0,48.298290713568555,16.25092776041785
63,103.81152896481102,One year,0,48.24536776620965,16.228692208807114
17,114.46142194740233,Two year,1,48.256953936364994,16.325740852332615
33,88.32480282896458,Two year,0,48.29888305351177,16.23398988131948
29,69.71747640084273,Month-to-month,0,48.22109625010519,16.25157376731813
13,81.78472402012139,Month-to-month,0,48.16157727640325,16.364197405301844
46,106.89049844787182,Two year,0,48.26750616681521,16.249379782109873
35,77.06097466388297,One year,0,48.222897155502324,16.21916393022927
6,23.038705969683686,One year,0,48.21623908474419,16.295216655008364
69,113.09486955069778,One year,0,48.15072711110281,16.26609572958659
47,88.95267510315611,Month-to-month,1,48.251266853916576,16.35459155639831
25,87.65133857772466,One year,0,48.11633345517202,16.230710125374962
66,41.567515239771716,Month-to-month,0,48.28485741415893,16.42553123630489
10,85.88854702326572,Month-to-month,0,48.1651646921541,16.471870055830543
56,59.386440565415846,One year,0,48.125554930557996,16.42303055218686
30,85.12329770414921,One year,0,48.18847330662048,16.35984811122042
5,30.659303030799073,Two year,0,48.10849398185131,16.458200346536664
33,85.7845304603036,Two year,0,48.23692523885299,16.40847551393445
65,119.94137257706666,One year,1,48.28054110208907,16.203165336735058
18,24.821203886055603,Month-to-month,0,48.2674526014277,16.31822704583235
49,117.71741842213173,Month-to-month,0,48.12547389468958,16.45528556982204
11,60.690796072287064,Month-to-month,0,48.12525422742155,16.30375765739258
26,107.07534503372591,Month-to-month,0,48.26268689646485,16.210564552057658
63,98.23854840582734,Month-to-month,0,48.28485085492062,16.42385389156568
59,76.70162609866678,Two year,0,48.1921339659667,16.44061148108486
27,93.84492092513266,One year,1,48.19979422338275,16.24817810851299
49,107.8515561301348,Two year,1,48.163652408277144,16.361202149052954
33,60.4140321651033,Month-to-month,1,48.27885302365128,16.257586631698718
1,52.70331615632387,Month-to-month,0,48.22898058105847,16.415770325713243
21,86.75933855635847,Month-to-month,0,48.15765031543347,16.281465136553244
55,100.78459419412586,Month-to-month,0,48.15975657421085,16.294864536768998
6,96.22851347766158,One year,1,48.27824001461272,16.45349125609203
69,99.78136488586345,Month-to-month,0,48.10272680478116,16.34289670566207
5,63.5583314812933,One year,1,48.16454531454533,16.400926335365472
3,101.78342161750216,Month-to-month,0,48.21087133624327,16.32071191521674
53,32.02090553706084,One year,0,48.129643492419866,16.289402057158124
23,74.44890979608496,Two year,0,48.11841975083992,16.387643418127396
53,20.575866049812156,Month-to-month,0,48.26305526621811,16.246457272223648
37,52.45858299002703,One year,0,48.2788808777297,16.311899950670057
17,56.646153487139784,Two year,0,48.264721284159634,16.262711111215776
1,59.61726916092554,Month-to-month,0,48.279757577947464,16.408738490082225
51,89.54672066898621,Month-to-month,0,48.210622394211676,16.483262651503832
45,58.85581012703457,Month-to-month,0,48.262451624198064,16.49865329040476
4,64.86936226225306,One year,0,48.17680852767822,16.335083043132478
62,43.754413087432745,One year,0,48.23325357229581,16.27575911689093
65,57.325179162934006,Two year,0,48.29776710627783,16.332848811115298
32,42.72696272631515,One year,0,48.14514554476783,16.454180822988818
34,27.319592376844362,One year,0,48.177979949258216,16.261801703565613
39,80.34485933813778,Month-to-month,0,48.19600947546201,16.485628695495876
26,86.82127985550163,Month-to-month,0,48.12760309740401,16.302559730639445
34,81.94903460096145,Month-to-month,0,48.116207722093016,16.49574109783509
54,66.34940438005724,Month-to-month,0,48.26594457326432,16.45158266626019
3,57.978578017922985,Month-to-month,1,48.295358874565515,16.442571160244217
50,106.33336495718252,Month-to-month,0,48.18094501276593,16.295371402131984
12,71.9081785136218,Month-to-month,0,48.11752996723893,16.202633163584377
65,67.9181877629731,Two year,0,48.11316235213812,16.314639872647795
54,22.564206580643567,Two year,1,48.278263641272055,16.290542810898806
5,54.12478276261564,Two year,0,48.19276284994554,16.211219097122637
57,58.019561878585705,Two year,0,48.16400546331248,16.351609576951777
17,59.88227808969005,Month-to-month,1,48.19529225424788,16.32090939338482
47,78.01723692273322,Two year,0,48.16366081893847,16.39036694032246
23,73.36025467268784,Month-to-month,1,48.197807155061525,16.386355896658223
14,80.79050927934446,Two year,0,48.27191127938359,16.236223990769002
66,96.48832615421283,One year,1,48.21846027421242,16.49308966383799
51,101.29857387160935,Two year,0,48.238930754562034,16.256079428832432
38,91.81230762264944,Two year,0,48.17293413524687,16.333582207429412
64,115.55236959549347,Month-to-month,0,48.247701175702105,16.34643526303012
38,21.823258267636163,Two year,0,48.23332341697587,16.443918839164237
50,39.57779856835461,One year,0,48.12391239955041,16.229768878828395
30,20.756287497814213,Month-to-month,1,48.214528570623116,16.328593283762558
51,84.7474714154603,Month-to-month,1,48.15134869926195,16.38855065107086
63,109.8030548949987,Two year,0,48.26081913392672,16.264546686487215
52,44.34822965762993,Month-to-month,1,48.18518754169339,16.38824036962982
38,112.70345447963066,Month-to-month,0,48.29893683303929,16.477099451264895
30,26.026739028956086,Month-to-month,0,48.11850008758779,16.499255439351803
51,113.44360268055144,Month-to-month,0,48.25606957254803,16.2097353230372
5,55.16226872396344,Month-to-month,0,48.23474034670843,16.270676468473404
29,30.142082844921653,Month-to-month,0,48.25349976611814,16.29309213473751
4,68.58717591863257,One year,0,48.16150595909809,16.31973783013349
10,45.677656772050796,Two year,1,48.19841089787648,16.27267714727543
56,48.48729019619228,One year,0,48.25930170394474,16.26104639836659
17,50.72899649262865,Month-to-month,1,48.14650826632417,16.48636615272525
17,100.30258978326634,Month-to-month,0,48.14520663935773,16.475556480831155
69,73.91612766752544,Two year,0,48.210210190658984,16.214097750300933
34,51.13076991560037,One year,0,48.20471271590597,16.301643906481456
6,81.03337833109184,Two year,1,48.156452494082586,16.321544566103523
53,91.61506742231936,One year,0,48.15961513010497,16.27170436039978
66,47.262400073353376,Month-to-month,0,48.15556903264131,16.388661869096453
43,61.354910152535155,Two year,0,48.254302412399696,16.39211422399327
23,32.18860933369476,Two year,0,48.23038017311249,16.45515126849858
55,38.11493495346803,Month-to-month,0,48.26648343668205,16.422260780515565
16,88.11178539649828,Two year,0,48.295094605662804,16.362771998089787
8,38.143834769562694,One year,0,48.1948328592544,16.396076031013326
4,72.51633836670601,One year,0,48.11333877628109,16.282196634462906
4,90.90462617224327,One year,0,48.10961846208241,16.377916856990208
56,30.687692309474386,One year,0,48.15913300785432,16.346768176424977
25,76.73122196289034,Month-to-month,0,48.286508917870485,16.24000334019491
67,45.65627837013638,Two year,0,48.20464261099418,16.27276328297489
67,116.29268752375798,One year,1,48.154357303216024,16.287508035216476
27,68.35456467199248,Month-to-month,0,48.1798333589022,16.477292870115768
32,100.59925497751581,Two year,0,48.219719021480934,16.269115991815767
50,75.02265421562618,Two year,0,48.23058993162757,16.2867731708459
61,24.341253285481915,Month-to-month,0,48.13078390195658,16.310806239026828
51,83.31513755940223,Month-to-month,0,48.29540633530903,16.399122821587614
19,115.14033422066571,One year,0,48.20895444539656,16.23547151774164
21,80.16118201463311,Two year,0,48.12713766355846,16.48618356374813
5,101.91888594267903,Two year,1,48.278727050669225,16.45967136602843
42,108.42064633484078,Month-to-month,0,48.114927686215886,16.373164821902684
61,42.80797719489325,Two year,0,48.2815470866355,16.402211360227486
22,41.204483990822666,One year,0,48.29931313125779,16.204998141373263
21,81.09809888509918,Two year,0,48.2400863598313,16.301683432604534
70,61.10284698067047,Month-to-month,0,48.2540894442148,16.438698069198434
1,103.98613028667204,Month-to-month,0,48.167460567293496,16.223244892137714
5,110.00231233980112,One year,0,48.28831537054678,16.284694150263217
12,55.34213793027181,One year,0,48.20594279322167,16.37558904850029
46,43.687055897448204,Two year,0,48.24647768931951,16.276923908309683
34,98.05255152438619,Two year,0,48.284821543182254,16.480193392243354
49,47.48060355481361,Month-to-month,0,48.2950359951951,16.239317589241285
45,102.26143185136785,One year,0,48.26664087131933,16.439218307372332
27,62.37382536487628,One year,1,48.16060350139641,16.35238460757192
26,86.75498992914704,One year,0,48.29330950331041,16.425099232745985
47,29.55353138346682,Two year,0,48.225623906248714,16.293214598493435
56,82.3859324676573,One year,1,48.28612849527039,16.354346880693612
63,65.17676787372291,Month-to-month,0,48.23522100516287,16.457050604916954
48,78.66084631754741,Month-to-month,0,48.16144779236954,16.34006342973693
61,36.801420774486346,Two year,0,48.174004904828564,16.30791595857308
26,93.68737449441821,Two year,0,48.21009435542059,16.360846615875822
36,106.27970775432286,One year,0,48.25800296831198,16.41520882591091
1,41.67398000907757,Two year,0,48.163596510268064,16.333069003649552
8,29.57145555201617,Month-to-month,0,48.21594623322684,16.481663092542682
52,22.36385860463364,One year,0,48.16912499871528,16.2884837472127
47,84.1971500443266,Month-to-month,1,48.26315388092702,16.342639081850734
56,80.70940360887808,One year,0,48.19334561875359,16.42707829780243
14,74.669741271407,Two year,0,48.11534456537058,16.406736327148728
28,43.194709611597546,One year,1,48.13321050429631,16.459092315725147
2,59.09059959055147,One year,0,48.11222093352393,16.499042754204332
26,79.4476335186173,Month-to-month,1,48.19986058920286,16.328057498638525
14,69.67668588591694,Month-to-month,0,48.12126745946965,16.233345263934993
59,118.77855202148874,One year,0,48.122827993861925,16.20912476424239
56,33.64397525567331,Two year,0,48.28820965200767,16.41806307184193
7,89.51445540475937,Two year,0,48.27453101443521,16.462204101392615
3,60.431876810429216,Month-to-month,0,48.190417319362275,16.266213775783324
23,62.819961492561475,Two year,1,48.29716106417004,16.24753441115697
18,91.75977656581762,Month-to-month,0,48.10003730563413,16.218661527457705
38,89.24361513243696,Two year,0,48.22279589125468,16.446810876515162
15,119.12559937021884,One year,1,48.223285635474376,16.293414581967774
64,32.83942894541252,Month-to-month,0,48.19148861117398,16.32050906782793
28,30.410964938416633,Month-to-month,0,48.17938959458686,16.350825057482883
39,92.43388171287411,One year,1,48.19107662709612,16.451835970262866
57,77.83869170064091,Month-to-month,0,48.182992087215936,16.395249966468445
17,47.416066655980586,Two year,0,48.24609849549646,16.384519388957344
44,27.94193689889866,Two year,1,48.12707108699466,16.252701629986774
25,28.565824959643052,Month-to-month,0,48.13952784411823,16.35395696751295
17,109.41908746641182,Two year,0,48.13610364567849,16.414614305153595
13,39.18673247187429,Month-to-month,0,48.152494117024254,16.491978264909147
25,52.33715621155208,One year,0,48.20505168375632,16.260421892764004
68,42.6656402226988,Month-to-month,1,48.12224174946765,16.202863005920168
10,55.49963058319373,One year,0,48.2736338590653,16.22259043007954
67,26.94238427460934,Two year,0,48.1594723062617,16.312755739554593
18,71.90597909082703,One year,0,48.13250759749374,16.446163394323797
34,26.76125635922149,Two year,0,48.235124261919644,16.202142624530474
8,100.03565078223616,Month-to-month,0,48.107617260119866,16.337019177865752
40,43.3712081910433,Two year,1,48.22399371297483,16.298769184602417
42,74.00119146045105,Month-to-month,0,48.2396396861353,16.215744513029918
41,108.00790875614582,Month-to-month,0,48.142983306277344,16.335070886001784
6,85.08773690471942,One year,0,48.10839281468873,16.276424612201016
52,73.29577865513353,One year,0,48.17272907178389,16.3055654503041
26,52.43337531153756,One year,0,48.119718846048386,16.41168459143529
64,53.300191305819794,One year,0,48.12329556993467,16.35646529517329
59,86.94869551981901,Two year,0,48.15085224628897,16.237394228697845
56,119.41393612211675,Two year,0,48.15909358492535,16.48842436212709
59,86.18391898493786,Two year,0,48.205994068204284,16.39077322971292
70,75.77834173700249,Month-to-month,0,48.2356783771006,16.42976052769876
33,93.06505102392461,Two year,0,48.21855418817404,16.22376394500251
53,66.52056122837182,Two year,0,48.1296720674579,16.214117513838005
22,26.01423426007852,Two year,1,48.134417206490525,16.205834415110424
21,76.22968158779098,One year,0,48.27575384995858,16.25663820833203
70,115.76252845053801,Two year,1,48.21167046301282,16.324322519315547
70,37.530294235765965,Month-to-month,0,48.273987566579535,16.480747840020847
4,89.00048908206658,One year,0,48.17430930226397,16.337117897779734
62,40.093368865905646,Month-to-month,1,48.22288000148627,16.28707653161176
62,73.58276844730813,Two year,0,48.20473268321092,16.368580576055898
24,29.66764496467196,One year,1,48.163824697964095,16.233580373440436
55,65.03709362581851,Month-to-month,0,48.19398307440672,16.382851767301496
9,95.61633288952461,Two year,0,48.20049817536538,16.37052958629915
3,54.757152423898205,Month-to-month,0,48.140154194951336,16.43759791002171
31,86.4911724487218,Month-to-month,0,48.163002074475344,16.49600628348511
40,99.54499607897291,Month-to-month,0,48.25828195010139,16.275262041514832
36,112.71778194794527,Two year,0,48.283157647890825,16.352896935241127
24,43.46420818554535,Two year,0,48.17195881870906,16.4726596218957
6,59.931591580930814,Month-to-month,0,48.161394456441805,16.435556965326853
66,35.24160133304174,One year,0,48.13903943291438,16.34622189093024
4,119.24835021583752,One year,0,48.23569823373011,16.483611494884432
6,112.70009679242953,Two year,1,48.16461994033327,16.217171008055043
51,73.99571302805596,Two year,0,48.297549907819835,16.479299585913775
62,104.20332943764213,Two year,1,48.16513696041279,16.21515221771484
57,72.09579772720423,Two year,1,48.17882720935653,16.364191423234406
66,82.35856880027598,Two year,0,48.220666839242405,16.467132284400325
8,28.912443211601662,One year,0,48.26033685863826,16.27881628306839
26,95.52704204968079,Two year,0,48.19390373306913,16.341674549683546
51,32.77134836352349,Month-to-month,0,48.18453120675779,16.29729866374109
45,102.60676302525283,Month-to-month,0,48.29912756671896,16.485643175122906
44,98.20280876703859,One year,0,48.10209872822799,16.447093678425926
5,90.87446977429764,Month-to-month,0,48.27901305777025,16.412700453397914
70,23.616038052476213,One year,0,48.129828165187945,16.37628809598453
26,50.31283559453286,One year,0,48.257185055241784,16.446177536797244
68,46.311256991084285,Month-to-month,0,48.22358631196926,16.317680112457065
19,56.01364074715191,Two year,0,48.168369457099615,16.334265556531818
20,28.764274676383856,Month-to-month,0,48.2747749911042,16.419000516324257
12,113.69578230310628,Month-to-month,0,48.1025814455962,16.307326428988112
47,75.38022407123762,One year,0,48.145338130414984,16.219170282614513
1,50.55243106580235,Month-to-month,0,48.213378559249904,16.22230038266582
14,59.698151707428345,One year,0,48.17030845200994,16.23460884039171
64,64.72025405048356,Two year,0,48.22207549906366,16.460904397003098
38,80.05943333606173,Two year,0,48.10482203868173,16.34166792772686
37,71.56794276964978,Two year,0,48.123291786096345,16.41386471080342
11,111.93919732144174,Month-to-month,0,48.12541924804369,16.317872800681467
3,69.69634829058302,One year,0,48.137856729183206,16.27761328422469
33,119.21580148233127,Two year,0,48.19186628816011,16.304157650268664
6,105.14249577450957,One year,0,48.250425739908714,16.438254703595156
50,40.85105143573358,One year,0,48.28110776758578,16.38756483750943
10,113.05952146439162,Two year,1,48.267074506056844,16.48129193398737
5,31.63663978854761,Two year,0,48.13937757435514,16.40391143357305
23,101.74497084911916,One year,0,48.18823011044613,16.371054489526408
10,58.06232934765801,Two year,0,48.13988231955171,16.38305880269575
44,107.79743204450695,One year,0,48.15289436333344,16.482711431840524
2,106.80566901074504,One year,0,48.20070939630238,16.436460278960013
13,100.59254001176211,Two year,0,48.11362180494471,16.20721237120993
40,99.00304363070614,Month-to-month,0,48.143634865918656,16.36024190884071
2,50.46791390980408,Two year,0,48.28707563226142,16.40650152346397
65,28.09192830512522,Month-to-month,0,48.193223258531695,16.424609543531748
63,60.29801787651615,One year,1,48.189077305195575,16.26394263579418
17,37.352451498650865,One year,1,48.10291343095026,16.460153206335406
9,89.49510889024617,Month-to-month,0,48.14947994941167,16.48675294415255
15,54.609972653778556,One year,0,48.273258487196436,16.27101459175346
24,117.56102008599149,Month-to-month,0,48.132925685651735,16.464784637255175
38,84.0972077345332,Month-to-month,0,48.18302498790695,16.22909362875483
35,102.24805636343609,One year,0,48.102866181173404,16.216712050834573
49,33.252467274184845,Month-to-month,0,48.19566709633411,16.238767140030824
69,106.20144822726226,Two year,0,48.10420422134524,16.21732232384011
62,112.27571905133944,Two year,1,48.263921910613156,16.453503671146734
60,68.70619188189359,One year,0,48.264970753497416,16.21771504333748
50,80.62529377509775,One year,0,48.257548437660475,16.281499257409095
9,96.48098009029954,Month-to-month,0,48.15667281377822,16.231126903060755
34,37.48386272604125,Month-to-month,0,48.267447443644365,16.28862661089413
35,70.25660764634424,Month-to-month,0,48.20859962652105,16.227167840280277
1,59.86630277723131,Month-to-month,0,48.1747616217734,16.400400975222905
40,34.63739921622491,Two year,0,48.225065991940845,16.239998044902773
64,56.753442229153144,Two year,1,48.10246820921208,16.455553777751668
22,26.817230938549358,One year,0,48.128592175520154,16.44515731521799
60,22.5811906949487,Month-to-month,0,48.24845870763405,16.20409850564118
64,33.51662891548227,Month-to-month,0,48.14883232174323,16.468717906654533
11,116.31151115891738,One year,1,48.21960182346575,16.20868329502301
14,74.9529535895017,Month-to-month,0,48.177020520564604,16.271893735487268
60,116.582216115322,Month-to-month,0,48.27096115575985,16.209716741332798
30,63.2497878330132,Month-to-month,1,48.290483061199325,16.300753046111794
35,51.181613308525954,Month-to-month,0,48.276712945674035,16.354159957713982
37,70.61418628402441,Month-to-month,1,48.15412399893872,16.43899346070454
5,63.95116886329101,One year,0,48.13883257380922,16.30139446514095
26,30.566468426174392,Month-to-month,0,48.19488697872415,16.411647007401935
62,84.08263146902063,One year,0,48.10146683016724,16.256251337135694
4,41.60381825095996,Month-to-month,0,48.10516187857264,16.425179537023237
42,81.95879548978296,Two year,0,48.210658127924596,16.27079898177277
18,85.02010923981534,Two year,0,48.20408988083306,16.24306342678313
40,35.20248531286481,Two year,0,48.29891639780705,16.255622655112216
39,26.134962711066816,Two year,0,48.14036836707275,16.254618938664557
14,98.07615860684398,One year,1,48.151620785832094,16.353858863813098
32,65.98004237693202,One year,1,48.122708128465256,16.453439274356445
51,25.81637955054758,Month-to-month,0,48.28350860193075,16.223881523097752
38,119.48663171697672,Two year,1,48.255562248891685,16.412086895548025
23,25.778056099636665,One year,0,48.264467822291365,16.39630393789586
63,89.50352288585532,Month-to-month,0,48.2805527575929,16.46175598554881
15,118.36789252634136,Month-to-month,0,48.20497999734517,16.273244268152073
25,43.91801042159256,One year,0,48.19023863829015,16.33503295760551
17,34.22493686871962,Two year,0,48.166078294733126,16.477748212333054
66,32.13849394224289,Month-to-month,0,48.21784292286957,16.397998035040594
53,50.327514756759555,Two year,0,48.190855679357966,16.31663052385848
51,30.104581101064667,Two year,0,48.19031311732112,16.23942371485658
39,89.2161341694132,Two year,0,48.287385572746224,16.278745502370178
51,26.22917981300627,Month-to-month,1,48.29680630285582,16.374364643246814
70,70.94221281497897,Two year,0,48.259296877865914,16.415450384268155
6,119.66968538529768,Month-to-month,1,48.251351618049384,16.237326566055568
67,101.39702695060188,Two year,1,48.23611163235582,16.379879178013216
7,81.52194382310108,Month-to-month,1,48.1332149704667,16.365105383651624
51,50.62536207866117,Two year,1,48.11182116417513,16.354186634007213
42,82.38958362916384,One year,1,48.23814526302265,16.407036935304603
64,72.70414639116515,Two year,0,48.24575724445131,16.45123487852504
15,62.60833838903715,Two year,0,48.10939459821963,16.29689690495306
29,33.07103767401995,Month-to-month,0,48.285610350045765,16.46670365703329
33,108.66042152404667,Month-to-month,0,48.11822812788893,16.248190083785566
27,64.97846488213224,Two year,0,48.15718010675424,16.25190716092535
36,39.46225118207651,One year,0,48.23447796255974,16.280031619087175
29,56.77593508772896,One year,1,48.1339745188809,16.23585926086412
38,61.4129752528927,Month-to-month,1,48.11108317768845,16.269095767404863
57,102.75378955668742,One year,1,48.16622929783283,16.23192352887085
27,93.3614380561402,Two year,0,48.25319431497103,16.44652572509562
55,96.93048936413398,Month-to-month,0,48.18273573579705,16.241690697565986
